Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Total_Promos
0,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,253,46,48,1,1,3,1,0
0,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,328,76,519,1,1,3,1,0
0,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,186,69,715,1,1,3,1,0
0,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,287,56,37,1,1,3,1,0
1,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,535,38,653,0,0,1,0,0
0,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,357,42,1455,1,0,2,0,0
0,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,142,55,602,0,1,2,1,0
1,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,359,48,26,1,1,3,1,0
2,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,94,65,102,0,0,1,0,0
0,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,672,52,176,1,1,3,1,0
0,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,599,65,433,1,1,3,1,0
0,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,532,37,1366,1,0,2,0,0
0,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,498,56,1001,1,1,3,1,0
2,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,561,33,961,1,0,2,0,0
0,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,90,66,1518,1,1,3,1,1
0,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,268,45,56,0,1,2,1,0
1,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,235,54,22,1,1,3,1,0
1,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,302,51,400,0,2,3,1,0
2,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,251,56,26,1,0,2,0,0
0,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,58,49,350,1,1,3,1,0
0,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,557,32,1216,0,0,1,0,2
1,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,660,76,874,1,1,3,1,1
1,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,404,75,40,1,2,4,1,0
0,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,272,50,1367,1,0,2,0,0
0,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,397,69,264,0,2,3,1,0
1,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,638,49,2053,1,1,3,1,2
0,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,577,50,1376,1,1,3,1,2
1,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,101,49,45,1,2,4,1,0
1,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,38,76,976,1,1,3,1,0
2,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,650,41,51,1,1,3,1,0
1,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,130,51,1264,1,1,3,1,2
2,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,486,53,75,1,0,2,0,0
2,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,608,39,57,1,1,3,1,0
1,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,384,63,140,1,1,3,1,0
0,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,561,55,497,0,1,2,1,1
1,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,386,76,266,1,1,3,1,0
0,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,650,64,2006,0,0,1,0,1
0,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,392,70,615,0,2,3,1,0
1,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,555,44,1021,1,0,2,0,1
0,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,44,72,22,1,2,4,1,0
1,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,240,51,133,1,1,3,1,0
1,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,340,71,437,1,1,3,1,0
1,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,207,56,1013,1,1,3,1,0
2,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,307,44,57,1,1,3,1,0
1,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,159,73,1038,1,1,3,1,0
1,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,445,63,1573,0,0,1,0,0
0,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,619,54,28,0,1,2,1,0
1,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,655,49,123,1,1,3,1,0
2,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,323,49,13,1,2,4,1,0
0,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,668,45,132,1,1,3,1,0
2,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,695,69,732,1,1,3,1,0
0,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,9,68,66,1,2,4,1,1
0,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,268,53,1631,1,0,2,0,3
0,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,331,59,608,1,1,3,1,0
1,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,456,39,1822,1,0,2,0,1
1,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,664,60,1282,1,0,2,0,0
0,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,238,51,8,1,3,5,1,0
0,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,433,49,43,0,1,2,1,0
1,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,475,49,1931,0,0,1,0,1
1,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,304,76,8,1,0,2,0,0
2,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,684,45,103,1,1,3,1,0
1,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,170,68,1169,0,0,1,0,0
0,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,84,60,395,1,1,3,1,0
0,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,270,56,258,0,2,3,1,1
0,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,49,55,25,0,1,2,1,0
1,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,120,71,185,0,1,2,1,0
1,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,692,59,180,0,2,3,1,0
0,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,150,51,22,0,1,2,1,0
0,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,157,54,44,1,2,4,1,0
0,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,513,57,94,0,2,3,1,0
0,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,121,68,81,1,0,2,0,0
0,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,163,52,798,0,1,2,1,2
0,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,218,68,1334,0,0,1,0,1
1,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,96,54,38,1,1,3,1,0
1,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,97,65,61,1,3,5,1,0
1,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,358,52,300,1,2,4,1,0
1,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,260,63,88,1,1,3,1,0
1,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,196,67,54,1,2,4,1,0
0,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,650,53,1782,1,0,2,0,1
0,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,152,49,68,1,1,3,1,0
0,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,270,56,258,0,2,3,1,1
1,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,367,49,31,1,1,3,1,0
2,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,48,42,66,1,1,3,1,0
2,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,61,61,174,0,2,3,1,0
1,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,158,50,28,1,1,3,1,0
1,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,109,70,731,1,1,3,1,1
0,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,155,60,274,0,1,2,1,0
1,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,626,61,1701,1,1,3,1,0
0,62994.0,74,224,12,48,4,12,12,1,6,2,4,6,117,45,312,1,1,3,1,0
0,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,332,68,414,1,1,3,1,0
2,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,391,76,1565,0,0,1,0,1
2,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,244,33,29,0,1,2,1,0
1,31560.0,98,62,1,20,4,0,7,2,2,1,3,8,370,51,94,0,1,2,1,0
0,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,500,71,1338,0,1,2,1,0
1,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,459,35,1092,0,0,1,0,4
0,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,188,41,1479,1,0,2,0,3
0,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,218,44,54,0,2,3,1,0
0,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,116,60,568,0,1,2,1,1
2,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,366,55,1199,0,0,1,0,3
0,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,163,50,873,1,1,3,1,0
0,71965.0,21,572,19,286,50,38,248,3,6,3,5,3,335,74,1213,1,1,3,1,0
0,65210.0,25,626,0,70,0,7,28,2,9,3,8,6,111,70,731,1,1,3,1,2
1,79174.0,2,1074,37,518,193,92,129,1,5,6,7,2,534,50,2043,1,0,2,0,2
1,81380.0,51,741,68,689,224,68,103,1,4,2,10,2,554,58,1893,0,0,1,0,0
1,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,619,52,424,0,1,2,1,0
0,52914.0,32,254,10,44,30,10,227,2,7,3,3,7,538,54,575,1,1,3,1,1
0,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,248,70,257,1,1,3,1,0
0,26067.0,49,22,2,18,0,2,12,3,3,0,3,8,237,51,56,1,1,3,1,0
1,44325.0,69,516,0,21,0,0,5,4,8,2,7,8,479,53,542,1,1,3,1,1
0,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,67,61,125,1,0,2,0,0
2,26487.0,23,2,8,10,12,14,23,3,2,1,3,5,405,47,69,0,1,2,1,0
2,53233.0,18,28,0,9,3,0,0,1,1,0,3,4,103,68,40,1,1,3,1,0
0,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,535,65,1016,1,1,3,1,1
1,76234.0,21,519,50,167,130,0,41,1,8,3,11,3,143,53,907,1,1,3,1,1
1,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,49,69,1566,1,0,2,0,1
1,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,170,68,1169,1,0,2,0,0
2,25224.0,36,4,9,12,11,2,8,2,1,1,3,3,105,53,46,1,1,3,1,0
1,89616.0,36,671,47,655,145,111,15,1,7,5,12,2,489,42,1644,0,0,1,0,0
0,40851.0,63,23,1,7,0,4,24,1,1,1,2,7,493,54,59,0,2,3,1,0
0,27469.0,2,9,1,2,3,2,0,1,0,0,3,6,696,78,17,1,0,2,0,0
2,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,600,68,1853,1,0,2,0,2
0,73803.0,61,833,80,363,52,26,174,2,9,5,6,6,697,68,1528,1,1,3,1,1
1,8820.0,52,12,0,13,4,2,4,4,3,0,3,8,464,73,35,0,2,3,1,0
0,43322.0,25,56,7,48,10,2,18,1,3,0,4,7,69,51,141,0,0,1,0,0
0,55593.0,63,293,8,124,11,4,106,2,6,6,3,6,312,52,546,1,1,3,1,1
0,50501.0,10,297,0,38,13,0,152,7,5,4,4,6,376,71,500,1,2,4,1,1
0,37085.0,65,39,1,16,2,0,3,4,3,0,3,8,3,50,61,1,2,4,1,0
2,16185.0,71,5,11,16,21,8,45,2,2,2,2,8,328,35,106,0,1,2,1,0
0,57731.0,0,266,21,300,65,8,44,4,8,8,6,6,583,56,704,0,1,2,1,0
1,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,619,52,424,0,1,2,1,0
0,73807.0,88,366,124,156,71,78,54,2,5,5,11,2,543,47,849,1,1,3,1,0
0,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,498,35,85,1,0,2,0,0
0,35893.0,80,158,0,23,0,0,18,6,3,1,5,8,622,57,199,0,2,3,1,0
0,61014.0,17,269,129,495,182,43,29,4,9,3,4,7,687,45,1147,1,1,3,1,0
0,32144.0,76,41,0,10,0,0,3,4,2,1,3,7,98,71,54,1,2,4,1,1
2,14918.0,52,3,3,3,15,4,15,1,1,0,3,6,569,62,43,1,1,3,1,0
0,45146.0,28,33,0,5,0,0,15,2,1,1,2,4,349,62,53,0,2,3,1,0
2,41769.0,31,302,29,131,32,0,27,6,8,1,7,8,501,70,521,0,1,2,1,0
0,88325.0,42,519,71,860,93,27,53,1,6,2,9,2,144,44,1623,1,0,2,0,0
1,38054.0,24,23,2,17,2,1,0,2,2,0,3,7,59,75,45,0,2,3,1,0
2,80617.0,42,594,51,631,72,55,32,1,4,6,8,2,625,30,1435,0,0,1,0,0
0,5305.0,12,12,4,7,1,3,5,0,1,0,0,13,334,49,32,1,1,3,1,0
0,36807.0,88,4,2,5,0,0,5,1,1,0,2,6,556,71,16,1,2,4,1,0
0,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,465,42,52,1,1,3,1,0
1,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,85,77,1234,0,0,1,0,0
0,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,375,47,15,1,1,3,1,0
1,40101.0,73,171,3,129,26,24,62,4,6,1,6,7,623,40,415,1,1,3,1,0
0,58025.0,81,270,31,88,11,48,22,3,3,2,10,4,215,46,470,1,1,3,1,0
1,75777.0,12,712,26,538,69,13,80,1,3,6,11,1,360,43,1438,0,0,1,0,2
2,7500.0,7,2,8,11,3,8,21,4,3,2,2,7,418,46,53,1,1,3,1,0
1,33562.0,33,21,12,12,0,3,3,3,2,0,4,4,4,62,51,1,3,5,1,0
1,57642.0,24,580,6,58,8,0,27,3,7,6,6,4,171,55,679,0,1,2,1,1
0,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,641,57,586,1,2,4,1,0
0,63777.0,87,457,5,106,15,17,53,8,11,1,6,8,462,46,653,1,2,4,1,0
0,57967.0,39,229,7,137,4,0,91,5,4,2,8,5,483,63,468,0,1,2,1,0
0,24434.0,9,3,2,8,20,0,17,2,2,1,2,7,42,53,50,1,2,4,1,0
0,11012.0,82,24,3,26,7,1,23,3,3,1,2,9,470,41,84,0,1,2,1,1
1,44802.0,71,853,10,143,13,10,20,2,9,4,12,8,677,55,1049,0,0,1,0,0
0,26816.0,50,5,1,6,3,4,3,1,0,0,3,4,681,39,22,0,0,1,0,0
0,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,363,51,30,1,1,3,1,0
0,61223.0,46,709,43,182,42,118,247,2,9,3,4,5,381,58,1341,1,1,3,1,0
1,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,19,79,444,1,3,5,1,1
0,56981.0,91,908,48,217,32,12,24,1,2,3,13,6,155,44,1241,0,0,1,0,1
1,69245.0,8,428,30,214,80,30,61,2,6,5,10,3,156,69,843,1,1,3,1,0
1,52869.0,40,84,3,61,2,1,21,3,3,1,4,7,622,71,172,1,2,4,1,0
